ParticipantID, DataType, MazeType, MazeNumber, AttemptNumber, Movement, Error, AudioCue, Time, MazeLocation, Gender, VideoGame
1, D, Allo, 1, 1, Right, 0, 0, 3/13/2020 7:13:39 PM, (7 : 13)
1, D, Allo, 1, 1, Down, 0, 0, 3/13/2020 7:13:39 PM, (9 : 13)
1, D, Allo, 1, 1, Left, 0, 0, 3/13/2020 7:13:40 PM, (9 : 11)
1, D, Allo, 1, 1, Down, 0, 0, 3/13/2020 7:13:40 PM, (11 : 11)
1, D, Allo, 1, 1, Right, 0, 0, 3/13/2020 7:13:41 PM, (11 : 13)
1, D, Allo, 1, 1, Down, 0, 0, 3/13/2020 7:13:41 PM, (13 : 13)
1, D, Allo, 1, 1, Left, 0, 0, 3/13/2020 7:13:42 PM, (13 : 9)
1, D, Allo, 1, 2, Down, 0, 0, 3/13/2020 7:13:45 PM, (1 : 13)
1, D, Allo, 1, 2, Left, 0, 0, 3/13/2020 7:13:45 PM, (1 : 11)
1, D, Allo, 1, 2, Down, 0, 0, 3/13/2020 7:13:46 PM, (3 : 11)
1, D, Allo, 1, 2, Right, 0, 0, 3/13/2020 7:13:46 PM, (3 : 13)
1, D, Allo, 1, 2, Down, 0, 0, 3/13/2020 7:13:47 PM, (5 : 13)
1, D, Allo, 1, 2, Left, 0, 0, 3/13/2020 7:13:47 PM, (5 : 11)
1, D, Allo, 1, 2, Down, 0, 0, 3/13/2020 7:13:48 PM, (7 : 11)
1, D, Allo, 1, 2, Right, 0, 0, 3/13/2020 7:13:48 PM, (7 : 13)
1, D, Allo, 1, 2, Down, 0, 0, 3/13/2020 7:13:49 PM, (9 : 13)
1, D, Allo, 1, 2, Left, 0, 0, 3/13/2020 7:13:49 PM, (9 : 11)
1, D, Allo, 1, 2, Down, 0, 0, 3/13/2020 7:13:49 PM, (11 : 11)
1, D, Allo, 1, 2, Right, 0, 0, 3/13/2020 7:13:50 PM, (11 : 13)
1, D, Allo, 1, 2, Down, 0, 0, 3/13/2020 7:13:50 PM, (13 : 13)
1, D, Allo, 1, 2, Left, 0, 0, 3/13/2020 7:13:51 PM, (13 : 9)
1, D, Allo, 1, 1, Down, 0, 0, 3/13/2020 7:13:56 PM, (1 : 13)
1, D, Allo, 1, 1, Left, 0, 0, 3/13/2020 7:13:56 PM, (1 : 11)
1, D, Allo, 1, 1, Down, 0, 0, 3/13/2020 7:13:57 PM, (3 : 11)
1, D, Allo, 1, 1, Right, 0, 0, 3/13/2020 7:13:57 PM, (3 : 13)
1, D, Allo, 1, 1, Down, 0, 0, 3/13/2020 7:13:57 PM, (5 : 13)
1, D, Allo, 1, 1, Left, 0, 0, 3/13/2020 7:13:58 PM, (5 : 11)
1, D, Allo, 1, 1, Down, 0, 0, 3/13/2020 7:13:58 PM, (7 : 11)
1, D, Allo, 1, 1, Right, 0, 0, 3/13/2020 7:13:59 PM, (7 : 13)
1, D, Allo, 1, 1, Down, 0, 0, 3/13/2020 7:13:59 PM, (9 : 13)
1, D, Allo, 1, 1, Left, 0, 0, 3/13/2020 7:14:00 PM, (9 : 11)
1, D, Allo, 1, 1, Down, 0, 0, 3/13/2020 7:14:00 PM, (11 : 11)
1, D, Allo, 1, 1, Right, 0, 0, 3/13/2020 7:14:01 PM, (11 : 13)
1, D, Allo, 1, 1, Down, 0, 0, 3/13/2020 7:14:01 PM, (13 : 13)
1, D, Allo, 1, 1, Left, 0, 0, 3/13/2020 7:14:02 PM, (13 : 9)
1, D, Allo, 1, 2, Down, 0, 0, 3/13/2020 7:14:04 PM, (1 : 13)
1, D, Allo, 1, 2, Left, 0, 0, 3/13/2020 7:14:05 PM, (1 : 11)
1, D, Allo, 1, 2, Down, 0, 0, 3/13/2020 7:14:05 PM, (3 : 11)
1, D, Allo, 1, 2, Right, 0, 0, 3/13/2020 7:14:06 PM, (3 : 13)
1, D, Allo, 1, 2, Down, 0, 0, 3/13/2020 7:14:07 PM, (5 : 13)
1, D, Allo, 1, 2, Left, 0, 0, 3/13/2020 7:14:08 PM, (5 : 11)
1, D, Allo, 1, 2, Down, 0, 0, 3/13/2020 7:14:09 PM, (7 : 11)
1, D, Allo, 1, 2, Right, 0, 0, 3/13/2020 7:14:09 PM, (7 : 13)
1, D, Allo, 1, 2, Down, 0, 0, 3/13/2020 7:14:10 PM, (9 : 13)
1, D, Allo, 1, 2, Left, 0, 0, 3/13/2020 7:14:10 PM, (9 : 11)
1, D, Allo, 1, 2, Down, 0, 0, 3/13/2020 7:14:11 PM, (11 : 11)
1, D, Allo, 1, 2, Right, 0, 0, 3/13/2020 7:14:11 PM, (11 : 13)
1, D, Allo, 1, 2, Down, 0, 0, 3/13/2020 7:14:12 PM, (13 : 13)
1, D, Allo, 1, 2, Left, 0, 0, 3/13/2020 7:14:13 PM, (13 : 9)
1, D, Allo, 5, 1, Down, 0, 0, 3/13/2020 7:14:24 PM, (1 : 1)
1, D, Allo, 5, 1, Down, 0, 0, 3/13/2020 7:14:25 PM, (3 : 1)
1, D, Allo, 2, 1, Down, 0, 0, 3/13/2020 7:15:33 PM, (1 : 1)
1, D, Allo, 2, 1, Down, 0, 0, 3/13/2020 7:15:34 PM, (3 : 1)
1, D, Allo, 2, 2, Down, 0, 0, 3/13/2020 7:15:40 PM, (1 : 1)
1, D, Allo, 2, 2, Down, 0, 0, 3/13/2020 7:15:41 PM, (3 : 1)
1, D, Allo, 2, 1, Down, 0, 0, 3/13/2020 7:15:47 PM, (1 : 1)
1, D, Allo, 2, 1, Down, 0, 0, 3/13/2020 7:15:48 PM, (3 : 1)
1, D, Allo, 2, 2, Down, 0, 0, 3/13/2020 7:16:07 PM, (1 : 1)
1, D, Allo, 2, 2, Down, 0, 0, 3/13/2020 7:16:07 PM, (3 : 1)
1, D, Allo, 5, 1, Down, 0, 0, 3/13/2020 7:16:13 PM, (1 : 1)
1, D, Allo, 5, 1, Down, 0, 0, 3/13/2020 7:16:14 PM, (3 : 1)
1, D, Allo, 5, 1, Down, 0, 0, 3/13/2020 7:16:14 PM, (5 : 1)
1, D, Allo, 5, 1, Down, 0, 0, 3/13/2020 7:16:15 PM, (7 : 1)
1, D, Allo, 5, 1, Down, 0, 0, 3/13/2020 7:16:15 PM, (9 : 1)
1, D, Allo, 5, 2, Down, 0, 0, 3/13/2020 7:16:18 PM, (1 : 1)
1, D, Allo, 5, 2, Down, 0, 0, 3/13/2020 7:16:18 PM, (3 : 1)
1, D, Allo, 5, 2, Down, 0, 0, 3/13/2020 7:16:19 PM, (5 : 1)
1, D, Allo, 5, 2, Down, 0, 0, 3/13/2020 7:16:20 PM, (7 : 1)
1, D, Allo, 5, 2, Down, 0, 0, 3/13/2020 7:16:20 PM, (9 : 1)
1, D, Allo, 5, 1, Down, 0, 0, 3/13/2020 7:16:23 PM, (1 : 1)
1, D, Allo, 5, 1, Down, 0, 0, 3/13/2020 7:16:24 PM, (3 : 1)
1, D, Allo, 5, 1, Down, 0, 0, 3/13/2020 7:16:25 PM, (5 : 1)
1, D, Allo, 5, 1, Down, 0, 0, 3/13/2020 7:16:25 PM, (7 : 1)
1, D, Allo, 5, 1, Down, 0, 0, 3/13/2020 7:16:26 PM, (9 : 1)
1, D, Allo, 5, 2, Down, 0, 0, 3/13/2020 7:16:28 PM, (1 : 1)
1, D, Allo, 5, 2, Down, 0, 0, 3/13/2020 7:16:29 PM, (3 : 1)
1, D, Allo, 5, 2, Down, 0, 0, 3/13/2020 7:16:29 PM, (5 : 1)
1, D, Allo, 5, 2, Down, 0, 0, 3/13/2020 7:16:30 PM, (7 : 1)
1, D, Allo, 5, 2, Down, 0, 0, 3/13/2020 7:16:30 PM, (9 : 1)
1, D, Allo, 2, 1, Down, 0, 0, 3/17/2020 6:42:48 PM, (1 : 1)
1, D, Allo, 2, 1, Down, 0, 0, 3/17/2020 6:42:49 PM, (3 : 1)
1, D, Allo, 2, 2, Down, 0, 0, 3/17/2020 6:42:55 PM, (1 : 1)
1, D, Allo, 2, 2, Down, 0, 0, 3/17/2020 6:42:56 PM, (3 : 1)
1, D, Allo, 2, 1, Down, 0, 0, 3/17/2020 6:43:00 PM, (1 : 1)
1, D, Allo, 2, 1, Down, 0, 0, 3/17/2020 6:43:01 PM, (3 : 1)
1, D, Allo, 2, 2, Down, 0, 0, 3/17/2020 6:43:04 PM, (1 : 1)
1, D, Allo, 2, 2, Down, 0, 0, 3/17/2020 6:43:04 PM, (3 : 1)
1, D, Allo, 3, 1, Down, 0, 0, 3/17/2020 6:43:08 PM, (1 : 1)
1, D, Allo, 3, 1, Down, 0, 0, 3/17/2020 6:43:08 PM, (3 : 1)
1, D, Allo, 3, 1, Down, 0, 0, 3/17/2020 6:43:09 PM, (5 : 1)
1, D, Allo, 3, 2, Down, 0, 0, 3/17/2020 6:43:21 PM, (1 : 1)
1, D, Allo, 3, 2, Down, 0, 0, 3/17/2020 6:43:22 PM, (3 : 1)
1, D, Allo, 3, 2, Down, 0, 0, 3/17/2020 6:43:23 PM, (5 : 1)
1, D, Allo, 3, 1, Down, 0, 0, 3/17/2020 6:43:28 PM, (1 : 1)
1, D, Allo, 3, 1, Down, 0, 0, 3/17/2020 6:43:28 PM, (3 : 1)
1, D, Allo, 3, 1, Down, 0, 0, 3/17/2020 6:43:29 PM, (5 : 1)
1, D, Allo, 3, 2, Down, 0, 0, 3/17/2020 6:43:38 PM, (1 : 1)
1, D, Allo, 3, 2, Down, 0, 0, 3/17/2020 6:43:39 PM, (3 : 1)
1, D, Allo, 3, 2, Down, 0, 0, 3/17/2020 6:43:40 PM, (5 : 1)
1, D, Allo, 5, 1, Down, 0, 0, 3/17/2020 6:44:02 PM, (1 : 1)
1, D, Allo, 5, 1, Down, 0, 0, 3/17/2020 6:44:02 PM, (3 : 1)
1, D, Allo, 5, 1, Down, 0, 0, 3/17/2020 6:44:03 PM, (5 : 1)
1, D, Allo, 5, 1, Down, 0, 0, 3/17/2020 6:44:03 PM, (7 : 1)
1, D, Allo, 5, 1, Down, 0, 0, 3/17/2020 6:44:04 PM, (9 : 1)
1, D, Allo, 5, 2, Down, 0, 0, 3/17/2020 6:44:06 PM, (1 : 1)
1, D, Allo, 5, 2, Down, 0, 0, 3/17/2020 6:44:06 PM, (3 : 1)
1, D, Allo, 5, 2, Down, 0, 0, 3/17/2020 6:44:07 PM, (5 : 1)
1, D, Allo, 5, 2, Down, 0, 0, 3/17/2020 6:44:07 PM, (7 : 1)
1, D, Allo, 5, 2, Down, 0, 0, 3/17/2020 6:44:08 PM, (9 : 1)
1, D, Allo, 5, 1, Down, 0, 0, 3/17/2020 6:44:12 PM, (1 : 1)
1, D, Allo, 5, 1, Down, 0, 0, 3/17/2020 6:44:13 PM, (3 : 1)
1, D, Allo, 5, 1, Down, 0, 0, 3/17/2020 6:44:13 PM, (5 : 1)
1, D, Allo, 5, 1, Down, 0, 0, 3/17/2020 6:44:14 PM, (7 : 1)
1, D, Allo, 5, 1, Down, 0, 0, 3/17/2020 6:44:14 PM, (9 : 1)
1, D, Allo, 5, 1, Down, 0, 0, 3/17/2020 6:48:37 PM, (1 : 1)
1, D, Allo, 5, 1, Down, 0, 0, 3/17/2020 6:48:38 PM, (3 : 1)
1, D, Allo, 5, 1, Down, 0, 0, 3/17/2020 6:48:39 PM, (5 : 1)
1, D, Allo, 5, 1, Down, 0, 0, 3/17/2020 6:48:40 PM, (7 : 1)
1, D, Allo, 5, 1, Down, 0, 0, 3/17/2020 6:48:40 PM, (9 : 1)
1, D, Allo, 5, 2, Down, 0, 0, 3/17/2020 6:48:44 PM, (1 : 1)
1, D, Allo, 5, 2, Down, 0, 0, 3/17/2020 6:48:45 PM, (3 : 1)
1, D, Allo, 5, 2, Down, 0, 0, 3/17/2020 6:48:45 PM, (5 : 1)
1, D, Allo, 5, 2, Down, 0, 0, 3/17/2020 6:48:46 PM, (7 : 1)
1, D, Allo, 5, 2, Down, 0, 0, 3/17/2020 6:48:46 PM, (9 : 1)
1, D, Allo, 5, 3, Down, 0, 0, 3/17/2020 6:48:48 PM, (1 : 1)
1, D, Allo, 5, 3, Down, 0, 0, 3/17/2020 6:48:49 PM, (3 : 1)
1, D, Allo, 5, 3, Down, 0, 0, 3/17/2020 6:48:50 PM, (5 : 1)
1, D, Allo, 5, 3, Down, 0, 0, 3/17/2020 6:48:50 PM, (7 : 1)
1, D, Allo, 5, 3, Down, 0, 0, 3/17/2020 6:48:51 PM, (9 : 1)
1, D, Allo, 5, 1, Down, 0, 0, 3/17/2020 6:48:54 PM, (1 : 1)
1, D, Allo, 5, 1, Down, 0, 0, 3/17/2020 6:48:54 PM, (3 : 1)
1, D, Allo, 5, 1, Down, 0, 0, 3/17/2020 6:48:55 PM, (5 : 1)
1, D, Allo, 5, 1, Down, 0, 0, 3/17/2020 6:48:55 PM, (7 : 1)
1, D, Allo, 5, 1, Down, 0, 0, 3/17/2020 6:48:56 PM, (9 : 1)
1, D, Allo, 5, 2, Down, 0, 0, 3/17/2020 6:48:58 PM, (1 : 1)
1, D, Allo, 5, 2, Down, 0, 0, 3/17/2020 6:48:59 PM, (3 : 1)
1, D, Allo, 5, 2, Down, 0, 0, 3/17/2020 6:48:59 PM, (5 : 1)
1, D, Allo, 5, 2, Down, 0, 0, 3/17/2020 6:48:59 PM, (7 : 1)
1, D, Allo, 5, 2, Down, 0, 0, 3/17/2020 6:49:00 PM, (9 : 1)
1, D, Allo, 2, 1, Down, 0, 0, 3/17/2020 6:49:03 PM, (1 : 1)
1, D, Allo, 2, 1, Down, 0, 0, 3/17/2020 6:49:04 PM, (3 : 1)
1, D, Allo, 2, 2, Down, 0, 0, 3/17/2020 6:49:06 PM, (1 : 1)
1, D, Allo, 2, 2, Down, 0, 0, 3/17/2020 6:49:07 PM, (3 : 1)
1, D, Allo, 2, 3, Down, 0, 0, 3/17/2020 6:49:09 PM, (1 : 1)
1, D, Allo, 2, 3, Down, 0, 0, 3/17/2020 6:49:09 PM, (3 : 1)
1, D, Allo, 2, 1, Down, 0, 0, 3/17/2020 6:49:12 PM, (1 : 1)
1, D, Allo, 2, 1, Down, 0, 0, 3/17/2020 6:49:12 PM, (3 : 1)
1, D, Allo, 2, 2, Down, 0, 0, 3/17/2020 6:49:14 PM, (1 : 1)
1, D, Allo, 2, 2, Down, 0, 0, 3/17/2020 6:49:14 PM, (3 : 1)
1, D, Allo, 4, 1, Down, 0, 0, 3/17/2020 6:49:19 PM, (1 : 1)
1, D, Allo, 4, 1, Down, 0, 0, 3/17/2020 6:49:19 PM, (3 : 1)
1, D, Allo, 4, 1, Down, 0, 0, 3/17/2020 6:49:20 PM, (5 : 1)
1, D, Allo, 4, 1, Down, 0, 0, 3/17/2020 6:49:20 PM, (7 : 1)
1, D, Allo, 4, 2, Down, 0, 0, 3/17/2020 6:49:23 PM, (1 : 1)
1, D, Allo, 4, 2, Down, 0, 0, 3/17/2020 6:49:24 PM, (3 : 1)
1, D, Allo, 4, 2, Down, 0, 0, 3/17/2020 6:49:24 PM, (5 : 1)
1, D, Allo, 4, 2, Down, 0, 0, 3/17/2020 6:49:25 PM, (7 : 1)
1, D, Allo, 4, 3, Down, 0, 0, 3/17/2020 6:49:26 PM, (1 : 1)
1, D, Allo, 4, 3, Down, 0, 0, 3/17/2020 6:49:27 PM, (3 : 1)
1, D, Allo, 4, 3, Down, 0, 0, 3/17/2020 6:49:28 PM, (5 : 1)
1, D, Allo, 4, 3, Down, 0, 0, 3/17/2020 6:49:28 PM, (7 : 1)
1, D, Allo, 4, 1, Down, 0, 0, 3/17/2020 6:49:30 PM, (1 : 1)
1, D, Allo, 4, 1, Down, 0, 0, 3/17/2020 6:49:31 PM, (3 : 1)
1, D, Allo, 4, 1, Down, 0, 0, 3/17/2020 6:49:31 PM, (5 : 1)
1, D, Allo, 4, 1, Down, 0, 0, 3/17/2020 6:49:32 PM, (7 : 1)
1, D, Allo, 4, 2, Down, 0, 0, 3/17/2020 6:49:33 PM, (1 : 1)
1, D, Allo, 4, 2, Down, 0, 0, 3/17/2020 6:49:34 PM, (3 : 1)
1, D, Allo, 4, 2, Down, 0, 0, 3/17/2020 6:49:35 PM, (5 : 1)
1, D, Allo, 4, 2, Down, 0, 0, 3/17/2020 6:49:35 PM, (7 : 1)
1, D, Allo, 1, 1, Down, 0, 0, 3/17/2020 6:49:39 PM, (1 : 13)
1, D, Allo, 3, 1, Down, 0, 0, 3/17/2020 11:26:05 PM, (1 : 1)
1, D, Allo, 3, 1, Left, 0, 0, 3/17/2020 11:26:05 PM, (1 : 0)
1, D, Allo, 3, 1, Right, 1, 0, 3/17/2020 11:26:06 PM, (1 : 1)
1, D, Allo, 3, 1, Down, 1, 0, 3/17/2020 11:26:06 PM, (3 : 1)
1, D, Allo, 3, 1, Left, 1, 0, 3/17/2020 11:26:07 PM, (3 : 0)
1, D, Allo, 3, 1, Right, 2, 0, 3/17/2020 11:26:09 PM, (3 : 1)
1, D, Allo, 3, 1, Up, 4, 0, 3/17/2020 11:26:09 PM, (1 : 1)
1, D, Allo, 3, 1, Down, 6, 0, 3/17/2020 11:26:10 PM, (3 : 1)
1, D, Allo, 3, 1, Down, 6, 0, 3/17/2020 11:26:10 PM, (5 : 1)
1, D, Allo, 3, 2, Down, 0, 0, 3/17/2020 11:26:14 PM, (1 : 1)
1, D, Allo, 3, 2, Down, 0, 0, 3/17/2020 11:26:15 PM, (3 : 1)
1, D, Allo, 3, 2, Down, 0, 0, 3/17/2020 11:26:15 PM, (5 : 1)
1, D, Allo, 3, 1, Down, 0, 0, 3/17/2020 11:26:18 PM, (1 : 1)
1, D, Allo, 3, 1, Down, 0, 0, 3/17/2020 11:26:18 PM, (3 : 1)
1, D, Allo, 3, 1, Down, 0, 0, 3/17/2020 11:26:19 PM, (5 : 1)
1, D, Allo, 3, 2, Down, 0, 0, 3/17/2020 11:26:21 PM, (1 : 1)
1, D, Allo, 3, 2, Down, 0, 0, 3/17/2020 11:26:21 PM, (3 : 1)
1, D, Allo, 3, 2, Down, 0, 0, 3/17/2020 11:26:22 PM, (5 : 1)
1, D, Allo, 2, 1, Down, 0, 0, 3/17/2020 11:26:24 PM, (1 : 1)
1, D, Allo, 2, 1, Down, 0, 0, 3/17/2020 11:26:25 PM, (3 : 1)
1, D, Allo, 2, 2, Down, 0, 0, 3/17/2020 11:26:27 PM, (1 : 1)
1, D, Allo, 2, 2, Down, 0, 0, 3/17/2020 11:26:28 PM, (3 : 1)
1, D, Allo, 2, 1, Down, 0, 0, 3/17/2020 11:26:32 PM, (1 : 1)
1, D, Allo, 2, 1, Down, 0, 0, 3/17/2020 11:26:33 PM, (3 : 1)
1, D, Allo, 2, 2, Down, 0, 0, 3/17/2020 11:26:34 PM, (1 : 1)
1, D, Allo, 2, 2, Down, 0, 0, 3/17/2020 11:26:35 PM, (3 : 1)
1, D, Allo, 4, 1, Down, 0, 0, 3/17/2020 11:26:38 PM, (1 : 1)
1, D, Allo, 4, 1, Down, 0, 0, 3/17/2020 11:26:38 PM, (3 : 1)
1, D, Allo, 4, 1, Down, 0, 0, 3/17/2020 11:26:39 PM, (5 : 1)
1, D, Allo, 4, 1, Down, 0, 0, 3/17/2020 11:26:39 PM, (7 : 1)
1, D, Allo, 4, 2, Down, 0, 0, 3/17/2020 11:26:40 PM, (1 : 1)
1, D, Allo, 4, 2, Down, 0, 0, 3/17/2020 11:26:41 PM, (3 : 1)
1, D, Allo, 4, 2, Down, 0, 0, 3/17/2020 11:26:42 PM, (5 : 1)
1, D, Allo, 4, 2, Down, 0, 0, 3/17/2020 11:26:42 PM, (7 : 1)
1, D, Allo, 4, 1, Down, 0, 0, 3/17/2020 11:26:44 PM, (1 : 1)
1, D, Allo, 4, 1, Down, 0, 0, 3/17/2020 11:26:44 PM, (3 : 1)
1, D, Allo, 4, 1, Down, 0, 0, 3/17/2020 11:26:45 PM, (5 : 1)
1, D, Allo, 4, 1, Down, 0, 0, 3/17/2020 11:26:46 PM, (7 : 1)
1, D, Allo, 4, 2, Down, 0, 0, 3/17/2020 11:26:47 PM, (1 : 1)
1, D, Allo, 4, 2, Down, 0, 0, 3/17/2020 11:26:47 PM, (3 : 1)
1, D, Allo, 4, 2, Down, 0, 0, 3/17/2020 11:26:48 PM, (5 : 1)
1, D, Allo, 4, 2, Down, 0, 0, 3/17/2020 11:26:48 PM, (7 : 1)
1, D, Allo, 5, 1, Down, 0, 0, 3/17/2020 11:26:50 PM, (1 : 1)
1, D, Allo, 5, 1, Down, 0, 0, 3/17/2020 11:26:50 PM, (3 : 1)
1, D, Allo, 5, 1, Down, 0, 0, 3/17/2020 11:26:51 PM, (5 : 1)
1, D, Allo, 5, 1, Down, 0, 0, 3/17/2020 11:26:51 PM, (7 : 1)
1, D, Allo, 5, 1, Down, 0, 0, 3/17/2020 11:26:52 PM, (9 : 1)
1, D, Allo, 5, 2, Down, 0, 0, 3/17/2020 11:26:53 PM, (1 : 1)
1, D, Allo, 5, 2, Down, 0, 0, 3/17/2020 11:26:54 PM, (3 : 1)
1, D, Allo, 5, 2, Down, 0, 0, 3/17/2020 11:26:54 PM, (5 : 1)
1, D, Allo, 5, 2, Down, 0, 0, 3/17/2020 11:26:54 PM, (7 : 1)
1, D, Allo, 5, 2, Down, 0, 0, 3/17/2020 11:26:55 PM, (9 : 1)
1, D, Allo, 5, 1, Down, 0, 0, 3/17/2020 11:26:57 PM, (1 : 1)
1, D, Allo, 5, 1, Down, 0, 0, 3/17/2020 11:26:57 PM, (3 : 1)
1, D, Allo, 5, 1, Down, 0, 0, 3/17/2020 11:26:57 PM, (5 : 1)
1, D, Allo, 5, 1, Down, 0, 0, 3/17/2020 11:26:58 PM, (7 : 1)
1, D, Allo, 5, 1, Down, 0, 0, 3/17/2020 11:26:59 PM, (9 : 1)
1, D, Allo, 1, 1, Down, 0, 0, 3/18/2020 2:42:52 PM, (1 : 13)
1, D, Allo, 1, 1, Left, 0, 0, 3/18/2020 2:42:54 PM, (1 : 11)
1, D, Allo, 1, 1, Down, 0, 0, 3/18/2020 2:42:57 PM, (3 : 11)
1, D, Allo, 1, 1, Right, 0, 0, 3/18/2020 2:43:00 PM, (3 : 13)
1, D, Allo, 1, 1, Down, 0, 0, 3/18/2020 2:43:02 PM, (5 : 13)
1, D, Allo, 1, 1, Left, 0, 0, 3/18/2020 2:43:02 PM, (5 : 11)
1, D, Allo, 1, 1, Down, 0, 0, 3/18/2020 2:43:03 PM, (7 : 11)
1, D, Allo, 1, 1, Right, 0, 0, 3/18/2020 2:43:03 PM, (7 : 13)
1, D, Allo, 1, 1, Down, 0, 0, 3/18/2020 2:43:04 PM, (9 : 13)
1, D, Allo, 1, 1, Left, 0, 0, 3/18/2020 2:43:04 PM, (9 : 11)
1, D, Allo, 1, 1, Down, 0, 0, 3/18/2020 2:43:05 PM, (11 : 11)
1, D, Allo, 1, 1, Right, 0, 0, 3/18/2020 2:43:05 PM, (11 : 13)
1, D, Allo, 1, 1, Down, 0, 0, 3/18/2020 2:43:06 PM, (13 : 13)
1, D, Allo, 1, 1, Left, 0, 0, 3/18/2020 2:43:06 PM, (13 : 9)
1, D, Allo, 2, 1, Down, 0, 0, 3/18/2020 2:48:52 PM, (1 : 1)
1, D, Allo, 2, 1, Down, 0, 0, 3/18/2020 2:48:52 PM, (3 : 1)
1, D, Allo, 4, 1, Down, 0, 0, 3/18/2020 2:51:20 PM, (1 : 1)
1, D, Allo, 4, 1, Down, 0, 0, 3/18/2020 2:51:23 PM, (3 : 1)
1, D, Allo, 3, 1, Down, 0, 0, 3/18/2020 2:52:23 PM, (1 : 1)
1, D, Allo, 3, 1, Down, 0, 0, 3/18/2020 2:52:23 PM, (3 : 1)
1, D, Allo, 3, 1, Down, 0, 0, 3/18/2020 2:52:24 PM, (5 : 1)
1, D, Allo, 3, 1, Down, 0, 0, 3/18/2020 2:52:49 PM, (1 : 1)
1, D, Allo, 1, 1, Down, 0, 0, 3/18/2020 2:53:47 PM, (1 : 13)
1, D, Allo, 1, 1, Left, 0, 0, 3/18/2020 2:53:47 PM, (1 : 11)
1, D, Allo, 1, 1, Down, 0, 0, 3/18/2020 2:53:48 PM, (3 : 11)
1, D, Allo, 1, 1, Right, 0, 0, 3/18/2020 2:53:48 PM, (3 : 13)
1, D, Allo, 1, 1, Down, 0, 0, 3/18/2020 2:53:49 PM, (5 : 13)
1, D, Allo, 1, 1, Left, 0, 0, 3/18/2020 2:53:49 PM, (5 : 11)
1, D, Allo, 1, 1, Down, 0, 0, 3/18/2020 2:53:50 PM, (7 : 11)
1, D, Allo, 1, 1, Right, 0, 0, 3/18/2020 2:53:50 PM, (7 : 13)
1, D, Allo, 1, 1, Down, 0, 0, 3/18/2020 2:53:50 PM, (9 : 13)
1, D, Allo, 1, 1, Left, 0, 0, 3/18/2020 2:53:51 PM, (9 : 11)
1, D, Allo, 1, 1, Down, 0, 0, 3/18/2020 2:53:51 PM, (11 : 11)
1, D, Allo, 1, 1, Right, 0, 0, 3/18/2020 2:53:52 PM, (11 : 13)
1, D, Allo, 1, 1, Down, 0, 0, 3/18/2020 2:53:52 PM, (13 : 13)
1, D, Allo, 1, 1, Left, 0, 0, 3/18/2020 2:53:53 PM, (13 : 9)
1, D, Allo, 1, 1, Down, 0, 0, 3/18/2020 2:56:45 PM, (1 : 13)
1, D, Allo, 1, 1, Left, 0, 0, 3/18/2020 2:56:46 PM, (1 : 11)
1, D, Allo, 1, 1, Left, 0, 0, 3/18/2020 2:56:46 PM, (1 : 9)
1, D, Allo, 1, 1, Down, 0, 0, 3/18/2020 2:56:47 PM, (5 : 9)
1, D, Allo, 1, 1, Left, 0, 0, 3/18/2020 2:56:48 PM, (5 : 7)
1, D, Allo, 1, 1, Down, 0, 0, 3/18/2020 2:56:48 PM, (7 : 7)
1, D, Allo, 1, 1, Down, 0, 0, 3/18/2020 2:56:49 PM, (11 : 7)
1, D, Allo, 1, 1, Down, 0, 0, 3/18/2020 2:56:50 PM, (13 : 7)
1, D, Allo, 1, 1, Right, 0, 0, 3/18/2020 2:56:50 PM, (13 : 9)
1, D, Allo, 1, 2, Down, 0, 0, 3/18/2020 2:57:05 PM, (1 : 13)
1, D, Allo, 1, 2, Left, 0, 0, 3/18/2020 2:57:06 PM, (1 : 11)
1, D, Allo, 1, 2, Left, 0, 0, 3/18/2020 2:57:06 PM, (1 : 9)
1, D, Allo, 1, 2, Down, 0, 0, 3/18/2020 2:57:07 PM, (5 : 9)
1, D, Allo, 1, 2, Left, 0, 0, 3/18/2020 2:57:08 PM, (5 : 7)
1, D, Allo, 1, 2, Down, 0, 0, 3/18/2020 2:57:08 PM, (7 : 7)
1, D, Allo, 1, 2, Down, 0, 0, 3/18/2020 2:57:09 PM, (11 : 7)
1, D, Allo, 1, 2, Down, 0, 0, 3/18/2020 2:57:10 PM, (13 : 7)
1, D, Allo, 1, 2, Right, 0, 0, 3/18/2020 2:57:11 PM, (13 : 9)
1, D, Allo, 1, 2, Right, 0, 0, 3/18/2020 2:57:12 PM, (13 : 13)
1, D, Allo, 5, 1, Down, 0, 0, 3/18/2020 3:00:19 PM, (1 : 1)
1, D, Allo, 5, 1, Down, 0, 0, 3/18/2020 3:00:20 PM, (3 : 1)
1, D, Allo, 5, 1, Down, 0, 0, 3/18/2020 3:00:20 PM, (5 : 1)
1, D, Allo, 5, 1, Down, 0, 0, 3/18/2020 3:00:21 PM, (7 : 1)
1, D, Allo, 5, 1, Down, 0, 0, 3/18/2020 3:00:25 PM, (9 : 1)
1, D, Allo, 3, 1, Down, 0, 0, 3/18/2020 3:01:13 PM, (1 : 1)
1, D, Allo, 3, 1, Down, 0, 0, 3/18/2020 3:01:14 PM, (3 : 1)
1, D, Allo, 3, 1, Down, 0, 0, 3/18/2020 3:01:14 PM, (5 : 1)
